id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
921007556461514753,laila1415sa,"RT @alzahed3: Watch
https://t.co/5aYOKRQ1wv

#communitydayِ 
#breizhdatadayِ 
#psy17ِ 
#jap2017ِ 
#insektensterbenِ 
#ada17ِ 
#ubx17ِ",Thu Oct 19 13:38:07 +0000 2017,19/10/2017 14:38:07,,ar,,,880555994220306432,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/894325185142280192/Mvn2NDln_normal.jpg,339,489,,http://twitter.com/laila1415sa/statuses/921007556461514753,"{""hashtags"":[{""text"":""communitydayِ"",""indices"":[45,59]},{""text"":""breizhdatadayِ"",""indices"":[61,76]},{""text"":""psy17ِ"",""indices"":[78,85]},{""text"":""jap2017ِ"",""indices"":[87,96]},{""text"":""insektensterbenِ"",""indices"":[98,115]},{""text"":""ada17ِ"",""indices"":[117,124]},{""text"":""ubx17ِ"",""indices"":[126,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""alzahed3"",""name"":""SKY NEWS"",""id"":475185282,""id_str"":""475185282"",""indices"":[3,12]}],""urls"":[{""url"":""https://t.co/5aYOKRQ1wv"",""expanded_url"":""https://goo.gl/pZQ4pQ"",""display_url"":""goo.gl/pZQ4pQ"",""indices"":[20,43]}]}"
921007389385555968,alzahed3,"Watch
https://t.co/5aYOKRQ1wv

#communitydayِ 
#breizhdatadayِ 
#psy17ِ 
#jap2017ِ 
#insektensterbenِ 
#ada17ِ 
#ubx17ِ",Thu Oct 19 13:37:27 +0000 2017,19/10/2017 14:37:27,,en,,,475185282,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",http://pbs.twimg.com/profile_images/920748171374026752/EkM1p7Cl_normal.jpg,,2,,http://twitter.com/alzahed3/statuses/921007389385555968,"{""hashtags"":[{""text"":""communitydayِ"",""indices"":[31,45]},{""text"":""breizhdatadayِ"",""indices"":[47,62]},{""text"":""psy17ِ"",""indices"":[64,71]},{""text"":""jap2017ِ"",""indices"":[73,82]},{""text"":""insektensterbenِ"",""indices"":[84,101]},{""text"":""ada17ِ"",""indices"":[103,110]},{""text"":""ubx17ِ"",""indices"":[112,119]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5aYOKRQ1wv"",""expanded_url"":""https://goo.gl/pZQ4pQ"",""display_url"":""goo.gl/pZQ4pQ"",""indices"":[6,29]}]}"
921004585849942016,echoservicefr,Arthur Sadoun : «Accenture est un concurrent plus réel pour Publicis que Google et Facebook » https://t.co/VHyTO68H5R #BreizhDataDay #Pu,Thu Oct 19 13:26:19 +0000 2017,19/10/2017 14:26:19,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921004585849942016,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[118,132]},{""text"":""Pu"",""indices"":[133,136]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/VHyTO68H5R"",""expanded_url"":""http://echoservice.fr/node/5072"",""display_url"":""echoservice.fr/node/5072"",""indices"":[94,117]}]}"
921004202452807681,echoservicefr,Montres connectées pour les enfants : une inquiétude existe autour de la sécurité https://t.co/rSfGF8HeLr #BreizhDataDay #Puigdemont #J,Thu Oct 19 13:24:47 +0000 2017,19/10/2017 14:24:47,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921004202452807681,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[106,120]},{""text"":""Puigdemont"",""indices"":[121,132]},{""text"":""J"",""indices"":[133,135]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/rSfGF8HeLr"",""expanded_url"":""http://echoservice.fr/node/5163"",""display_url"":""echoservice.fr/node/5163"",""indices"":[82,105]}]}"
921004054549008384,CNN17938139,"Watch
https://t.co/XtZ7xzYz2Q

#ogworldsِ 
#discoverydays2017ِ 
#eveolِ 
#breizhdatadayِ 
#communitydayِ 
#rclsdrِ",Thu Oct 19 13:24:12 +0000 2017,19/10/2017 14:24:12,,en,,,920653409631469571,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",http://pbs.twimg.com/profile_images/920653725340798976/PTFar7JT_normal.jpg,,,,http://twitter.com/CNN17938139/statuses/921004054549008384,"{""hashtags"":[{""text"":""ogworldsِ"",""indices"":[31,41]},{""text"":""discoverydays2017ِ"",""indices"":[43,62]},{""text"":""eveolِ"",""indices"":[64,71]},{""text"":""breizhdatadayِ"",""indices"":[73,88]},{""text"":""communitydayِ"",""indices"":[90,104]},{""text"":""rclsdrِ"",""indices"":[106,114]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/XtZ7xzYz2Q"",""expanded_url"":""http://goo.gl/D6W2EV"",""display_url"":""goo.gl/D6W2EV"",""indices"":[6,29]}]}"
921003800093167616,regisleguennec,Chouette un mot de passe  affiché à l’écran 👍dans la présentation ... hâte de revoir la vidéo #BreizhDataDay,Thu Oct 19 13:23:12 +0000 2017,19/10/2017 14:23:12,,fr,,,29272809,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/526339462784385024/KQsUk6FK_normal.jpeg,1208,600,Rennes / Britany / France,http://twitter.com/regisleguennec/statuses/921003800093167616,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[94,108]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
921003702206586888,echoservicefr,Sondage Game of Thrones : qui sera le prochain personnage à mourir ? https://t.co/IU49KqRzUK #BreizhDataDay #Puigdemont #JAP2017 #SFLS2017,Thu Oct 19 13:22:48 +0000 2017,19/10/2017 14:22:48,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921003702206586888,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[93,107]},{""text"":""Puigdemont"",""indices"":[108,119]},{""text"":""JAP2017"",""indices"":[120,128]},{""text"":""SFLS2017"",""indices"":[129,138]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/IU49KqRzUK"",""expanded_url"":""http://echoservice.fr/node/5073"",""display_url"":""echoservice.fr/node/5073"",""indices"":[69,92]}]}"
921003702206586888,echoservicefr,Sondage Game of Thrones : qui sera le prochain personnage à mourir ? https://t.co/IU49KqRzUK #BreizhDataDay #Puigdemont #JAP2017 #SFLS2017,Thu Oct 19 13:22:48 +0000 2017,19/10/2017 14:22:48,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921003702206586888,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[93,107]},{""text"":""Puigdemont"",""indices"":[108,119]},{""text"":""JAP2017"",""indices"":[120,128]},{""text"":""SFLS2017"",""indices"":[129,138]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/IU49KqRzUK"",""expanded_url"":""http://echoservice.fr/node/5073"",""display_url"":""echoservice.fr/node/5073"",""indices"":[69,92]}]}"
921003415639126016,echoservicefr,Bigelow Aerospace planche sur un habitat gonflable pour l’orbite lunaire https://t.co/kQGjxle3b4 #BreizhDataDay #Puigdemont #JAP2017 #SFL,Thu Oct 19 13:21:40 +0000 2017,19/10/2017 14:21:40,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921003415639126016,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[97,111]},{""text"":""Puigdemont"",""indices"":[112,123]},{""text"":""JAP2017"",""indices"":[124,132]},{""text"":""SFL"",""indices"":[133,137]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/kQGjxle3b4"",""expanded_url"":""http://echoservice.fr/node/5160"",""display_url"":""echoservice.fr/node/5160"",""indices"":[73,96]}]}"
921003054098468865,echoservicefr,Un faux compte Twitter russe au nom du Parti républicain a pu sévir pendant près d’un an https://t.co/cSny29Ud9j #BreizhDataDay #Puigd,Thu Oct 19 13:20:14 +0000 2017,19/10/2017 14:20:14,,fr,,,889105836391489536,,"<a href=""http://echoservice.fr"" rel=""nofollow"">echoservicefr</a>",http://pbs.twimg.com/profile_images/889107220209774593/rmniA9RM_normal.jpg,16,5,France,http://twitter.com/echoservicefr/statuses/921003054098468865,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[113,127]},{""text"":""Puigd"",""indices"":[128,134]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/cSny29Ud9j"",""expanded_url"":""http://echoservice.fr/node/5161"",""display_url"":""echoservice.fr/node/5161"",""indices"":[89,112]}]}"
921002460977692673,envlh,#BreizhDataDay Ça parle SPARQL et web sémantique. Il va vraiment falloir faire une présentation de @wikidata lors de la prochaine édition !,Thu Oct 19 13:17:52 +0000 2017,19/10/2017 14:17:52,,en,,,898079792,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/835547341805453312/DtTr-pfh_normal.jpg,194,176,Rennes,http://twitter.com/envlh/statuses/921002460977692673,"{""hashtags"":[{""text"":""BreizhDataDay"",""indices"":[0,14]}],""symbols"":[],""user_mentions"":[{""screen_name"":""wikidata"",""name"":""Wikidata"",""id"":57320656,""id_str"":""57320656"",""indices"":[99,108]}],""urls"":[]}"
